address_id;address;postcode;state;country;property_valuation
1997;3 Bonner Point;2800;NSW;Australia;4
1998;113 Lien Place;2560;NSW;Australia;6
1999;064 Fallview Terrace;4500;QLD;Australia;7
2000;32 Sutteridge Trail;2470;NSW;Australia;1
2001;3984 Clove Street;3192;VIC;Australia;10
2002;4 Rowland Plaza;2324;NSW;Australia;4
2003;5157 Maple Wood Circle;2537;NSW;Australia;8
2004;559 Blackbird Street;4580;QLD;Australia;2
2005;6466 Troy Street;2763;NSW;Australia;8
2006;7135 Ruskin Avenue;2563;NSW;Australia;11
2007;5 Loftsgordon Avenue;2068;NSW;Australia;12
2008;33 Del Mar Junction;2264;NSW;Australia;8
2009;06069 Hayes Road;2099;NSW;Australia;8
2010;828 Waubesa Pass;2234;NSW;Australia;10
2011;1 Bobwhite Circle;2230;NSW;Australia;9
2012;3 Memorial Junction;2126;NSW;Australia;11
2013;644 Mcbride Street;2086;NSW;Australia;11
2014;23700 Dennis Way;2075;NSW;Australia;11
2015;5795 Comanche Circle;4825;QLD;Australia;2
2016;31 Scofield Trail;3020;VIC;Australia;8
2017;218 Elka Point;2176;NSW;Australia;10
2018;5468 Moose Lane;2445;NSW;Australia;7
2019;174 Calypso Crossing;2770;NSW;Australia;7
2020;53358 David Circle;4306;QLD;Australia;3
2021;0 3rd Road;4060;QLD;Australia;9
2022;9 Melvin Drive;2144;NSW;Australia;7
2023;9670 4th Point;2065;NSW;Australia;10
2024;2228 Steensland Terrace;2148;NSW;Australia;8
2025;2 Thierer Place;4053;QLD;Australia;8
2026;23 Huxley Road;3064;VIC;Australia;7
2027;34 3rd Place;3030;VIC;Australia;8
2028;63 Golf Crossing;2217;NSW;Australia;8
2029;1 Sloan Avenue;2176;NSW;Australia;10
2030;056 Pierstorff Alley;2040;NSW;Australia;11
2031;177 Anniversary Parkway;2428;NSW;Australia;7
2032;18 Karstens Drive;2233;NSW;Australia;10
2033;6950 Morrow Street;2326;NSW;Australia;3
2034;8492 Autumn Leaf Center;3214;VIC;Australia;2
2035;91749 Portage Park;2528;NSW;Australia;8
2036;45 Waubesa Lane;4213;QLD;Australia;9
2037;51739 Sundown Hill;2009;NSW;Australia;9
2038;95 Butterfield Circle;3352;VIC;Australia;4
2039;9 Porter Pass;4077;QLD;Australia;6
2040;236 Fremont Alley;2156;NSW;Australia;12
2041;46031 Hudson Place;2075;NSW;Australia;11
2042;8 Crowley Terrace;2760;NSW;Australia;8
2043;50532 Hoard Center;4209;QLD;Australia;7
2044;56 Sommers Point;2204;NSW;Australia;8
2045;0 Red Cloud Place;2217;NSW;Australia;8
2046;24951 Michigan Pass;2176;NSW;Australia;10
2047;51960 Gulseth Point;2009;NSW;Australia;12
2048;144 Parkside Parkway;4655;QLD;Australia;3
2049;896 Helena Parkway;4551;QLD;Australia;7
2050;89 Anhalt Park;2106;NSW;Australia;11
2051;1786 Orin Street;2327;NSW;Australia;3
2052;7 Green Ridge Way;2763;NSW;Australia;8
2053;2807 Northwestern Pass;3182;VIC;Australia;8
2054;9362 Grim Plaza;4702;QLD;Australia;1
2055;2 Sommers Drive;3181;VIC;Australia;10
2056;74164 Village Green Parkway;3037;VIC;Australia;9
2057;623 Melody Avenue;4500;QLD;Australia;4
2058;9 Roth Park;4104;QLD;Australia;7
2059;18 Buhler Court;3186;VIC;Australia;12
2060;4 Sachtjen Drive;4701;QLD;Australia;3
2061;130 Hayes Crossing;2170;NSW;Australia;9
2062;9 Logan Court;2570;NSW;Australia;9
2063;8 Superior Hill;2153;NSW;Australia;10
2064;575 Katie Terrace;2835;NSW;Australia;1
2065;9 Old Shore Street;4509;QLD;Australia;7
2066;7949 Waywood Way;2318;NSW;Australia;7
2067;2982 Monterey Way;3182;VIC;Australia;10
2068;692 Leroy Parkway;3043;VIC;Australia;9
2069;9499 Alpine Drive;3175;VIC;Australia;8
2070;0442 Debra Point;2281;NSW;Australia;7
2071;61 Upham Parkway;4558;QLD;Australia;4
2072;63832 Maple Wood Court;3172;VIC;Australia;9
2073;27 Rockefeller Plaza;4556;QLD;Australia;8
2074;95483 Washington Junction;2505;NSW;Australia;9
2075;1396 Sugar Terrace;2145;NSW;Australia;10
2076;8454 Pierstorff Way;2115;NSW;Australia;11
2077;2444 Aberg Hill;2067;NSW;Australia;12
2078;73637 Nancy Street;2469;NSW;Australia;1
2079;9 Beilfuss Crossing;2705;NSW;Australia;3
2080;891 Mendota Junction;4127;QLD;Australia;2
2081;73 Muir Trail;3196;VIC;Australia;7
2082;1 Raven Circle;2450;NSW;Australia;7
2083;6563 Susan Pass;3024;VIC;Australia;7
2084;59 Prentice Lane;4551;QLD;Australia;7
2085;65880 Cascade Drive;2164;NSW;Australia;9
2086;6632 Truax Hill;2230;NSW;Australia;9
2087;68882 Commercial Crossing;2320;NSW;Australia;3
2088;949 Marquette Avenue;3028;VIC;Australia;7
2089;9953 Kim Lane;2330;NSW;Australia;4
2090;09 Pierstorff Point;4514;QLD;Australia;6
2091;158 Lindbergh Crossing;3136;VIC;Australia;9
2092;72 Ilene Point;2575;NSW;Australia;8
2093;4081 Lighthouse Bay Alley;4053;QLD;Australia;9
2094;794 Kennedy Court;4740;QLD;Australia;2
2095;3981 Karstens Place;2570;NSW;Australia;8
2096;88039 Melody Lane;3088;VIC;Australia;9
2097;344 Rockefeller Way;3966;VIC;Australia;2
2098;434 Eggendart Circle;2260;NSW;Australia;12
2099;0 Waubesa Alley;2265;NSW;Australia;6
2100;831 Prairieview Trail;4405;QLD;Australia;1
2101;884 Surrey Pass;3912;VIC;Australia;7
2102;60424 Bultman Terrace;2120;NSW;Australia;10
2103;882 Merry Trail;4701;QLD;Australia;4
2104;47878 Pond Park;4133;QLD;Australia;3
2105;7 Porter Parkway;2261;NSW;Australia;8
2106;984 Waubesa Pass;4034;QLD;Australia;6
2107;91933 Artisan Avenue;2753;NSW;Australia;9
2108;624 Atwood Circle;2164;NSW;Australia;8
2109;15 Mcguire Junction;4128;QLD;Australia;6
2110;21 South Avenue;2076;NSW;Australia;11
2111;4 Macpherson Street;3143;VIC;Australia;4
2112;5965 Glacier Hill Terrace;3025;VIC;Australia;9
2113;556 Esch Street;2090;NSW;Australia;12
2114;25943 Montana Street;2747;NSW;Australia;8
2115;2 Dawn Avenue;4118;QLD;Australia;5
2116;35 Harbort Way;2446;NSW;Australia;8
2117;464 Bonner Place;3012;VIC;Australia;8
2118;0899 Judy Pass;3072;VIC;Australia;10
2119;43 Sunbrook Terrace;4160;QLD;Australia;10
2120;34 Vidon Way;3037;VIC;Australia;8
2121;85 Cody Hill;2770;NSW;Australia;8
2122;8209 Tony Plaza;2810;NSW;Australia;1
2123;65675 Spenser Way;3207;VIC;Australia;12
2124;042 Saint Paul Parkway;2769;NSW;Australia;10
2125;3516 Kensington Lane;2164;NSW;Australia;9
2126;26064 Morningstar Junction;2480;NSW;Australia;2
2127;686 Rusk Parkway;2566;NSW;Australia;8
2128;7518 Canary Parkway;2145;NSW;Australia;9
2129;32 Spenser Crossing;2880;NSW;Australia;1
2130;654 Kim Parkway;3175;VIC;Australia;3
2131;0 Moose Court;2063;NSW;Australia;12
2132;99000 Petterle Drive;2062;NSW;Australia;9
2133;549 Longview Terrace;4030;QLD;Australia;9
2134;1861 Golf Course Circle;2216;NSW;Australia;8
2135;27 Mayer Lane;3756;VIC;Australia;7
2136;47336 Garrison Court;4670;QLD;Australia;1
2137;27 Drewry Road;2102;NSW;Australia;10
2138;75581 Express Center;4503;QLD;Australia;3
2139;5 Fairfield Parkway;2557;NSW;Australia;8
2140;47 Kensington Avenue;2650;NSW;Australia;4
2141;9870 Brickson Park Trail;2216;NSW;Australia;8
2142;3 Memorial Terrace;2234;NSW;Australia;10
2143;4559 Sundown Trail;2148;NSW;Australia;8
2144;45613 Meadow Valley Center;3976;VIC;Australia;6
2145;2 Spaight Road;2210;NSW;Australia;10
2146;59694 1st Crossing;4503;QLD;Australia;7
2147;124 Fulton Crossing;4680;QLD;Australia;3
2148;2800 Dottie Trail;3071;VIC;Australia;10
2149;4 Mosinee Lane;4165;QLD;Australia;5
2150;0799 Florence Street;2089;NSW;Australia;9
2151;5882 American Ash Point;3214;VIC;Australia;3
2152;13852 Burning Wood Terrace;2199;NSW;Australia;1
2153;735 Eastlawn Place;4160;QLD;Australia;8
2154;6 Sauthoff Court;2144;NSW;Australia;9
2155;1788 Columbus Trail;4510;QLD;Australia;4
2156;32705 Shelley Junction;3172;VIC;Australia;8
2157;0 Delladonna Parkway;3189;VIC;Australia;10
2158;79291 3rd Circle;2760;NSW;Australia;8
2159;8 Bunting Hill;2155;NSW;Australia;10
2160;63 School Plaza;2145;NSW;Australia;9
2161;0134 Swallow Pass;3030;VIC;Australia;6
2162;47204 Rigney Street;2770;NSW;Australia;6
2163;9732 Swallow Way;2750;NSW;Australia;8
2164;80 Cordelia Street;4061;QLD;Australia;5
2165;88175 Center Road;2283;NSW;Australia;4
2166;5 Muir Circle;2030;NSW;Australia;12
2167;6 Tennyson Place;2138;NSW;Australia;9
2168;698 Lunder Point;2016;NSW;Australia;10
2169;5 Dixon Junction;2340;NSW;Australia;2
2170;5890 Comanche Trail;3429;VIC;Australia;6
2171;6621 Carberry Crossing;3083;VIC;Australia;8
2172;322 Scott Plaza;2170;NSW;Australia;5
2173;15811 La Follette Park;2770;NSW;Australia;7
2174;67143 Bluejay Court;4214;QLD;Australia;8
2175;966 Emmet Trail;3015;VIC;Australia;10
2176;49530 Evergreen Lane;3163;VIC;Australia;10
2177;9582 Fremont Center;2032;NSW;Australia;11
2178;3 Declaration Circle;4350;QLD;Australia;7
2179;8142 Tomscot Drive;4132;QLD;Australia;4
2180;396 Sachs Road;2147;NSW;Australia;8
2181;1 Melby Way;2527;NSW;Australia;7
2182;53221 Namekagon Parkway;2557;NSW;Australia;9
2183;6 Dovetail Circle;2200;NSW;Australia;9
2184;67 Carioca Road;4211;QLD;Australia;9
2185;63123 Merry Alley;4500;QLD;Australia;8
2186;4478 Banding Way;2830;NSW;Australia;3
2187;28928 Mariners Cove Pass;3040;VIC;Australia;11
2188;3 Thierer Plaza;4815;QLD;Australia;1
2189;9 Hauk Alley;3915;VIC;Australia;4
2190;9045 Kings Avenue;4153;QLD;Australia;11
2191;9 Barnett Street;4179;QLD;Australia;10
2192;6779 Melrose Way;2450;NSW;Australia;7
2193;42473 Sycamore Pass;3355;VIC;Australia;4
2194;6631 Farragut Terrace;2148;NSW;Australia;6
2195;886 Rusk Pass;2321;NSW;Australia;4
2196;3 Bashford Plaza;2267;NSW;Australia;5
2197;11 Sage Place;4055;QLD;Australia;7
2198;26049 Straubel Point;2099;NSW;Australia;11
2199;59929 West Alley;2026;NSW;Australia;10
2200;94 Vernon Parkway;2762;NSW;Australia;9
2201;8312 Dunning Crossing;3101;VIC;Australia;8
2202;7 Novick Parkway;2160;NSW;Australia;5
2203;02 Del Mar Center;4121;QLD;Australia;8
2204;0 Shasta Terrace;2289;NSW;Australia;7
2205;90 East Way;2145;NSW;Australia;8
2206;2 Goodland Lane;3977;VIC;Australia;5
2207;7 Vernon Lane;2232;NSW;Australia;10
2208;9 Killdeer Avenue;4227;QLD;Australia;7
2209;152 Larry Alley;2756;NSW;Australia;9
2210;85 Hudson Street;2505;NSW;Australia;8
2211;6672 Butternut Avenue;3458;VIC;Australia;6
2212;43491 Jenifer Street;2750;NSW;Australia;7
2213;47 Chinook Road;4421;QLD;Australia;2
2214;3468 Rigney Place;3505;VIC;Australia;1
2215;079 Katie Alley;3216;VIC;Australia;9
2216;681 Butterfield Lane;2233;NSW;Australia;9
2217;48 Laurel Parkway;4017;QLD;Australia;5
2218;9115 Mockingbird Crossing;2145;NSW;Australia;6
2219;2 Michigan Parkway;3006;VIC;Australia;5
2220;24 Hermina Alley;2262;NSW;Australia;6
2221;82237 Dapin Court;4570;QLD;Australia;4
2222;1 Basil Street;4037;QLD;Australia;8
2223;60650 Mcbride Point;3918;VIC;Australia;7
2224;81 Lien Drive;3216;VIC;Australia;3
2225;37353 Alpine Circle;2214;NSW;Australia;8
2226;581 Granby Parkway;3025;VIC;Australia;8
2227;3073 Golf View Terrace;4165;QLD;Australia;8
2228;95 Riverside Way;2640;NSW;Australia;1
2229;390 Meadow Vale Circle;2560;NSW;Australia;9
2230;501 Reindahl Alley;2069;NSW;Australia;12
2231;0 Mifflin Alley;4818;QLD;Australia;5
2232;261 Mosinee Avenue;2335;NSW;Australia;5
2233;57 Boyd Avenue;2287;NSW;Australia;7
2234;9 Washington Drive;3079;VIC;Australia;9
2235;48 Straubel Court;2400;NSW;Australia;1
2236;70 Old Gate Avenue;3043;VIC;Australia;7
2237;40062 Steensland Center;3977;VIC;Australia;6
2238;39179 Bayside Terrace;3148;VIC;Australia;9
2239;04488 Amoth Parkway;2036;NSW;Australia;8
2240;259 Homewood Pass;2092;NSW;Australia;10
2241;863 Crescent Oaks Hill;4215;QLD;Australia;1
2242;353 Scott Road;2770;NSW;Australia;7
2243;97 Randy Junction;2040;NSW;Australia;12
2244;047 Northfield Trail;3127;VIC;Australia;12
2245;0132 Merrick Way;2770;NSW;Australia;9
2246;9248 Ludington Circle;2714;NSW;Australia;1
2247;81 Forest Dale Center;3555;VIC;Australia;3
2248;0 Blaine Point;3183;VIC;Australia;7
2249;90 2nd Lane;2768;NSW;Australia;10
2250;8718 Warner Avenue;2148;NSW;Australia;8
2251;4 Mallory Hill;2880;NSW;Australia;1
2252;29180 American Ash Circle;2560;NSW;Australia;9
2253;6471 Meadow Valley Court;2097;NSW;Australia;11
2254;9 Waxwing Pass;2008;NSW;Australia;11
2255;8 Buell Crossing;2320;NSW;Australia;5
2256;40 Rigney Street;2200;NSW;Australia;8
2257;7035 Crest Line Place;3101;VIC;Australia;11
2258;9129 Gale Court;4226;QLD;Australia;8
2259;71109 Vernon Way;3350;VIC;Australia;4
2260;883 Almo Terrace;3977;VIC;Australia;6
2261;987 Victoria Trail;4006;QLD;Australia;8
2262;7037 North Park;2484;NSW;Australia;6
2263;93 Shasta Avenue;4171;QLD;Australia;10
2264;9574 David Lane;3218;VIC;Australia;8
2265;1 Del Sol Center;2323;NSW;Australia;3
2266;38 Valley Edge Plaza;3095;VIC;Australia;10
2267;004 Gulseth Junction;2619;NSW;Australia;8
2268;503 Clove Crossing;4306;QLD;Australia;4
2269;0346 Dayton Hill;2092;NSW;Australia;12
2270;5 Derek Pass;2090;NSW;Australia;10
2271;3417 Huxley Pass;3355;VIC;Australia;2
2272;163 Gale Center;2077;NSW;Australia;10
2273;09 Grim Lane;3752;VIC;Australia;4
2274;31953 Dixon Way;2580;NSW;Australia;4
2275;463 Rowland Drive;2066;NSW;Australia;9
2276;054 Mesta Drive;3620;VIC;Australia;1
2277;33550 Spohn Terrace;3630;VIC;Australia;1
2278;953 Del Sol Point;3630;VIC;Australia;4
2279;369 Milwaukee Court;3630;VIC;Australia;2
2280;10055 Old Shore Lane;3630;VIC;Australia;1
2281;018 Porter Court;3631;VIC;Australia;6
2282;67 Elka Court;3630;VIC;Australia;3
2283;5086 Meadow Ridge Circle;3350;VIC;Australia;7
2284;66 Talmadge Terrace;3630;VIC;Australia;1
2285;09356 Badeau Drive;3630;VIC;Australia;1
2286;1032 Killdeer Place;3631;VIC;Australia;3
2287;91 Ilene Parkway;3630;VIC;Australia;1
2288;5015 Pawling Park;2525;NSW;Australia;9
2289;5701 Sugar Court;2880;NSW;Australia;1
2290;7 Melrose Circle;4017;QLD;Australia;5
2291;33 Novick Parkway;2156;NSW;Australia;12
2292;23 Village Way;4215;QLD;Australia;9
2293;834 Pierstorff Lane;4228;QLD;Australia;10
2294;974 Fisk Alley;3977;VIC;Australia;4
2295;531 Springview Lane;3101;VIC;Australia;10
2296;2 Nova Street;4228;QLD;Australia;8
2297;3242 Arizona Junction;4101;QLD;Australia;10
2298;4 Delaware Terrace;3804;VIC;Australia;8
2299;1913 Magdeline Point;2022;NSW;Australia;12
2300;54 Annamark Place;2565;NSW;Australia;8
2301;84 Main Lane;3149;VIC;Australia;10
2302;9 Lake View Avenue;3178;VIC;Australia;9
2303;015 Fulton Pass;4568;QLD;Australia;8
2304;00 Marcy Crossing;3115;VIC;Australia;9
2305;0991 Commercial Road;4300;QLD;Australia;5
2306;24198 Almo Crossing;2021;NSW;Australia;12
2307;01268 Stuart Hill;2145;NSW;Australia;10
2308;25139 Rockefeller Center;4350;QLD;Australia;2
2309;159 Graceland Terrace;4343;QLD;Australia;1
2310;0522 Nelson Crossing;4304;QLD;Australia;3
2311;90609 Charing Cross Lane;2250;NSW;Australia;7
2312;360 Troy Parkway;3223;VIC;Australia;6
2313;08475 Shoshone Park;3116;VIC;Australia;9
2314;44778 Bellgrove Crossing;3205;VIC;Australia;10
2315;69444 Mccormick Junction;2539;NSW;Australia;9
2316;64 Macpherson Junction;2208;NSW;Australia;11
2317;386 Jay Junction;4218;QLD;Australia;3
2318;496 Summit Road;2120;NSW;Australia;10
2319;54970 Veith Hill;4125;QLD;Australia;7
2320;33477 Trailsway Park;4818;QLD;Australia;5
2321;92 Schlimgen Hill;3023;VIC;Australia;8
2322;3 Talisman Court;3204;VIC;Australia;11
2323;69893 Loomis Junction;2229;NSW;Australia;10
2324;6505 Fieldstone Alley;4037;QLD;Australia;8
2325;5 1st Park;2285;NSW;Australia;6
2326;83 American Ash Drive;2261;NSW;Australia;8
2327;94 Twin Pines Trail;2567;NSW;Australia;8
2328;034 Eagan Avenue;2560;NSW;Australia;6
2329;3 Mariners Cove Terrace;3108;VIC;Australia;10
2330;2 Raven Way;3106;VIC;Australia;10
2331;4527 Butterfield Circle;2076;NSW;Australia;9
2332;366 Hovde Park;2566;NSW;Australia;8
2333;2 Straubel Lane;2477;NSW;Australia;6
2334;0 Butterfield Junction;2340;NSW;Australia;5
2335;7174 Thackeray Point;2153;NSW;Australia;10
2336;29 Portage Street;4070;QLD;Australia;7
2337;35 Lakewood Gardens Junction;3806;VIC;Australia;9
2338;5 Stoughton Parkway;2099;NSW;Australia;9
2339;533 Ramsey Center;4507;QLD;Australia;5
2340;694 Northwestern Court;2155;NSW;Australia;10
2341;4 Huxley Alley;4070;QLD;Australia;8
2342;03961 Sullivan Park;2114;NSW;Australia;12
2343;1081 Laurel Park;2049;NSW;Australia;12
2344;24 Corben Terrace;2164;NSW;Australia;8
2345;99 Eastlawn Way;2360;NSW;Australia;1
2346;6 Anniversary Place;2213;NSW;Australia;10
2347;0866 Pennsylvania Junction;3181;VIC;Australia;10
2348;2 Continental Park;3194;VIC;Australia;10
2349;22774 Pennsylvania Hill;2262;NSW;Australia;6
2350;9 Merrick Plaza;3138;VIC;Australia;8
2351;52593 Iowa Place;2529;NSW;Australia;8
2352;3 School Drive;4173;QLD;Australia;7
2353;9292 Mcguire Plaza;2073;NSW;Australia;12
2354;6 Graceland Court;4301;QLD;Australia;2
2355;24 Lerdahl Street;4825;QLD;Australia;3
2356;801 Kings Parkway;2227;NSW;Australia;10
2357;89 Pawling Court;4020;QLD;Australia;7
2358;89972 Graedel Point;2176;NSW;Australia;9
2359;17123 Northport Circle;4223;QLD;Australia;9
2360;20 Bluestem Way;4152;QLD;Australia;9
2361;743 Stone Corner Parkway;4127;QLD;Australia;6
2362;33 Prentice Street;2300;NSW;Australia;9
2363;5 Columbus Crossing;3040;VIC;Australia;10
2364;29 Basil Point;2284;NSW;Australia;5
2365;1 Bay Pass;3219;VIC;Australia;5
2366;89 Oak Hill;2508;NSW;Australia;10
2367;03 Clarendon Way;2099;NSW;Australia;10
2368;0 Gateway Road;3149;VIC;Australia;12
2369;631 Fuller Parkway;3023;VIC;Australia;7
2370;43898 Prentice Court;3025;VIC;Australia;9
2371;2 Melody Alley;3172;VIC;Australia;8
2372;01 Dunning Drive;2064;NSW;Australia;9
2373;86686 Novick Center;3147;VIC;Australia;11
2374;51 Leroy Place;2065;NSW;Australia;10
2375;5390 Park Meadow Park;2222;NSW;Australia;10
2376;4 Judy Park;2016;NSW;Australia;10
2377;9 American Ash Plaza;2015;NSW;Australia;9
2378;3 Riverside Drive;4034;QLD;Australia;8
2379;25925 Service Crossing;2147;NSW;Australia;9
2380;080 Pond Alley;2065;NSW;Australia;9
2381;1816 Monument Park;3074;VIC;Australia;7
2382;1 Nova Avenue;2200;NSW;Australia;9
2383;98 Mesta Street;2038;NSW;Australia;11
2384;7256 Forster Crossing;2533;NSW;Australia;8
2385;249 Burning Wood Point;2758;NSW;Australia;8
2386;12651 Lake View Point;4209;QLD;Australia;7
2387;9501 Melby Avenue;4178;QLD;Australia;7
2388;69810 Westridge Avenue;2573;NSW;Australia;6
2389;422 Crownhardt Court;4179;QLD;Australia;7
2390;4 Londonderry Junction;4159;QLD;Australia;7
2391;7346 Luster Circle;4131;QLD;Australia;5
2392;43 Commercial Road;4128;QLD;Australia;7
2393;44083 Village Court;2142;NSW;Australia;7
2394;57 Tennessee Alley;4034;QLD;Australia;5
2395;57 Debra Terrace;2259;NSW;Australia;6
2396;846 Carberry Street;4218;QLD;Australia;11
2397;4 Center Park;3807;VIC;Australia;6
2398;1 Coolidge Plaza;2150;NSW;Australia;7
2399;544 Northland Place;2190;NSW;Australia;10
2400;91 Norway Maple Hill;2065;NSW;Australia;11
2401;5 Myrtle Trail;2285;NSW;Australia;5
2402;645 Thackeray Street;4879;QLD;Australia;6
2403;1439 Utah Court;2176;NSW;Australia;9
2404;9 Hollow Ridge Circle;2500;NSW;Australia;8
2405;4177 Bluejay Street;2560;NSW;Australia;8
2406;75351 Ridgeview Lane;3181;VIC;Australia;11
2407;4006 Algoma Crossing;2041;NSW;Australia;12
2408;881 Debs Center;4051;QLD;Australia;8
2409;423 Debra Terrace;3082;VIC;Australia;8
2410;1369 Wayridge Terrace;3802;VIC;Australia;7
2411;6142 Grayhawk Lane;2298;NSW;Australia;8
2412;5 Steensland Hill;2768;NSW;Australia;10
2413;37983 Logan Street;2154;NSW;Australia;11
2414;31168 Messerschmidt Street;3024;VIC;Australia;5
2415;240 Lake View Road;4118;QLD;Australia;5
2416;290 Jay Drive;4210;QLD;Australia;3
2417;1369 Morrow Plaza;3046;VIC;Australia;8
2418;61976 Emmet Junction;2178;NSW;Australia;10
2419;7585 Rutledge Trail;3161;VIC;Australia;9
2420;9 Northwestern Pass;4879;QLD;Australia;6
2421;16 Dwight Court;2154;NSW;Australia;10
2422;4 Becker Center;2145;NSW;Australia;10
2423;96 Hintze Point;2147;NSW;Australia;8
2424;34222 Vera Circle;3240;VIC;Australia;7
2425;338 Little Fleur Avenue;2170;NSW;Australia;9
2426;57769 Gulseth Lane;2040;NSW;Australia;10
2427;309 Shopko Center;4211;QLD;Australia;10
2428;37 Roth Place;2144;NSW;Australia;10
2429;618 Kropf Drive;2261;NSW;Australia;9
2430;1966 Glendale Avenue;4207;QLD;Australia;4
2431;401 Pond Circle;4019;QLD;Australia;7
2432;582 Kropf Avenue;2032;NSW;Australia;11
2433;2 Columbus Park;3075;VIC;Australia;7
2434;99739 Coolidge Crossing;2760;NSW;Australia;7
2435;75 Westerfield Park;4570;QLD;Australia;1
2436;62842 Pearson Point;2508;NSW;Australia;9
2437;78426 Fulton Plaza;4223;QLD;Australia;9
2438;336 Service Pass;2073;NSW;Australia;11
2439;4 Northridge Center;2076;NSW;Australia;11
2440;8 Superior Court;3174;VIC;Australia;5
2441;8147 Dapin Hill;2280;NSW;Australia;8
2442;047 Kedzie Park;2206;NSW;Australia;11
2443;9346 Sunfield Plaza;2671;NSW;Australia;1
2444;11 Dunning Pass;2219;NSW;Australia;10
2445;67 Crowley Drive;3216;VIC;Australia;4
2446;76 Schiller Pass;4455;QLD;Australia;3
2447;71761 Almo Street;4178;QLD;Australia;7
2448;4898 Buell Terrace;3043;VIC;Australia;7
2449;6 Morningstar Way;2165;NSW;Australia;7
2450;15 Shelley Hill;2164;NSW;Australia;8
2451;1556 Sheridan Hill;4165;QLD;Australia;5
2452;6568 Northridge Pass;3029;VIC;Australia;6
2453;4694 Carioca Court;4060;QLD;Australia;10
2454;6 Ryan Drive;2165;NSW;Australia;10
2455;975 Annamark Hill;4034;QLD;Australia;6
2456;40 Ilene Drive;3690;VIC;Australia;1
2457;60 Sycamore Lane;2148;NSW;Australia;9
2458;8439 Katie Crossing;3028;VIC;Australia;8
2459;22 Hayes Center;3156;VIC;Australia;10
2460;3126 Butterfield Pass;2573;NSW;Australia;8
2461;0 Moulton Plaza;2761;NSW;Australia;8
2462;188 Carberry Point;4650;QLD;Australia;1
2463;083 Farragut Avenue;2540;NSW;Australia;7
2464;62052 Loomis Avenue;4014;QLD;Australia;8
2465;49 Talmadge Trail;2036;NSW;Australia;11
2466;6247 Crest Line Terrace;2250;NSW;Australia;8
2467;77 Armistice Alley;2208;NSW;Australia;10
2468;572 Meadow Ridge Drive;3160;VIC;Australia;7
2469;7 Mcguire Terrace;3754;VIC;Australia;6
2470;70 Erie Street;4814;QLD;Australia;2
2471;3 Talisman Place;4017;QLD;Australia;5
2472;567 Scott Park;4118;QLD;Australia;5
2473;9248 Sugar Terrace;2530;NSW;Australia;9
2474;13 Tennyson Point;4370;QLD;Australia;6
2475;88540 Scoville Plaza;3195;VIC;Australia;9
2476;22779 Graedel Road;4655;QLD;Australia;2
2477;51800 Meadow Vale Point;3023;VIC;Australia;7
2478;1 Trailsway Lane;2145;NSW;Australia;9
2479;65662 Haas Trail;2560;NSW;Australia;7
2480;0 Union Plaza;2444;NSW;Australia;7
2481;1 Forster Junction;2880;NSW;Australia;1
2482;24877 3rd Circle;2063;NSW;Australia;12
2483;34797 Londonderry Trail;3806;VIC;Australia;7
2484;24649 Kennedy Street;2114;NSW;Australia;8
2485;9 Spaight Place;2102;NSW;Australia;9
2486;711 Hayes Court;2120;NSW;Australia;10
2487;30624 John Wall Point;3101;VIC;Australia;7
2488;46 Victoria Center;2770;NSW;Australia;9
2489;99 Blackbird Court;2203;NSW;Australia;11
2490;00 Rutledge Alley;2166;NSW;Australia;9
2491;719 Vahlen Way;2560;NSW;Australia;8
2492;02 Declaration Lane;4551;QLD;Australia;7
2493;9366 Judy Alley;4171;QLD;Australia;9
2494;07623 Mandrake Trail;2093;NSW;Australia;11
2495;050 Buell Lane;4055;QLD;Australia;7
2496;556 Gale Road;4165;QLD;Australia;6
2497;24 Helena Alley;2566;NSW;Australia;9
2498;77410 Bluejay Street;3046;VIC;Australia;9
2499;62 Doe Crossing Junction;2760;NSW;Australia;7
2500;7 Lake View Street;4060;QLD;Australia;9
2501;30 Redwing Pass;2112;NSW;Australia;11
2502;99488 Mccormick Terrace;2207;NSW;Australia;11
2503;60 Banding Terrace;2880;NSW;Australia;1
2504;6220 Sugar Court;2300;NSW;Australia;8
2505;53 Anthes Point;4341;QLD;Australia;2
2506;0 Mosinee Lane;3250;VIC;Australia;4
2507;9 Caliangt Park;2087;NSW;Australia;11
2508;0192 Ridgeview Terrace;4655;QLD;Australia;6
2509;6534 New Castle Plaza;2033;NSW;Australia;12
2510;6 Hoard Plaza;3111;VIC;Australia;10
2511;440 Shasta Crossing;2118;NSW;Australia;10
2512;1127 Artisan Parkway;4070;QLD;Australia;5
2513;23478 Ramsey Pass;2760;NSW;Australia;6
2514;5 Warbler Avenue;3071;VIC;Australia;10
2515;685 International Lane;4825;QLD;Australia;2
2516;6188 Anniversary Circle;4551;QLD;Australia;6
2517;3 American Ash Parkway;3342;VIC;Australia;7
2518;9 Trailsway Court;2262;NSW;Australia;9
2519;9 Oak Park;4205;QLD;Australia;4
2520;82 Lukken Lane;2190;NSW;Australia;10
2521;88551 Hollow Ridge Pass;3500;VIC;Australia;2
2522;283 Claremont Hill;2138;NSW;Australia;9
2523;633 Menomonie Junction;3523;VIC;Australia;2
2524;3 Myrtle Terrace;4161;QLD;Australia;7
